"ID1","Topic1","ID2","Topic2","Count"
145742,"156",156242,"shrestha",6
137975,"183",156242,"shrestha",8
150575,"195",156242,"shrestha",18
136509,"1996",156242,"shrestha",7
156266,"1st",156242,"shrestha",386
136654,"200",156242,"shrestha",12
136389,"2016",156242,"shrestha",4456
156226,"2017",156242,"shrestha",576
156425,"273",156242,"shrestha",7
156253,"2nd",156242,"shrestha",24
141774,"2nd half",156242,"shrestha",657
139520,"30 days",156242,"shrestha",7
137901,"400",156242,"shrestha",120
139845,"700",156242,"shrestha",13
141264,"847",156242,"shrestha",7
136114,"adding",156242,"shrestha",125
147775,"algo",156242,"shrestha",15
156466,"andrew goldberg",156242,"shrestha",18
137553,"april 1st",156242,"shrestha",221
136435,"asap",156242,"shrestha",139
137519,"aug 11",156242,"shrestha",109
152149,"aug 17",156242,"shrestha",84
139609,"aug 24",156242,"shrestha",30
141202,"aug 25",156242,"shrestha",22
140968,"aug 3",156242,"shrestha",25
137111,"aug 4",156242,"shrestha",27
144752,"aug 8",156242,"shrestha",6
152063,"aug 9",156242,"shrestha",29
156586,"august 23",156242,"shrestha",64
139610,"august 24",156242,"shrestha",27
139369,"august 25",156242,"shrestha",16
156246,"aws",156242,"shrestha",16
158794,"axosoft",156242,"shrestha",10
156422,"bhishma",156242,"shrestha",17
156234,"bitbucket",156242,"shrestha",7
158334,"Bryan Starbuck",156242,"shrestha",322
136716,"btw",156242,"shrestha",13
156375,"callback",156242,"shrestha",12
148696,"capistrano",156242,"shrestha",50
143554,"chmod",156242,"shrestha",13
143220,"clicked",156242,"shrestha",16
137202,"clicking",156242,"shrestha",519
137356,"criteria",156242,"shrestha",8
142874,"crm",156242,"shrestha",88
156235,"cto",156242,"shrestha",297
158262,"database",156242,"shrestha",37
156830,"dec",156242,"shrestha",173
156365,"defaulted",156242,"shrestha",57
136145,"delivered",156242,"shrestha",52
136324,"deployed",156242,"shrestha",176
136257,"devkota",156242,"shrestha",291
156439,"dialer",156242,"shrestha",32
136621,"discussed",156242,"shrestha",65
138480,"displaying",156242,"shrestha",6
157177,"dkim",156242,"shrestha",17
137361,"dnc",156242,"shrestha",34
156622,"dob",156242,"shrestha",23
156243,"don’t",156242,"shrestha",309
137487,"dont",156242,"shrestha",18
143461,"downloaded",156242,"shrestha",19
142976,"dropdown",156242,"shrestha",13
138264,"encrypted",156242,"shrestha",150
158779,"encryption",156242,"shrestha",7
136217,"endpoint",156242,"shrestha",17
145452,"eng",156242,"shrestha",1733
158462,"entered",156242,"shrestha",22
156328,"etan",156242,"shrestha",204
136520,"ext",156242,"shrestha",32
136142,"facebook",156242,"shrestha",12
156249,"feb",156242,"shrestha",225
142642,"february 15",156242,"shrestha",53
136218,"feedback",156242,"shrestha",20
153320,"filtering",156242,"shrestha",9
150019,"ftp",156242,"shrestha",106
149586,"ftp server",156242,"shrestha",39
156346,"ftp site",156242,"shrestha",10
141181,"functionality",156242,"shrestha",11
158295,"fwd",156242,"shrestha",42
140451,"gagan",156242,"shrestha",700
141296,"handoff",156242,"shrestha",6
136181,"having",156242,"shrestha",159
142604,"hellosign",156242,"shrestha",72
156633,"hii",156242,"shrestha",46
136297,"hosted",156242,"shrestha",9
137811,"i.e",156242,"shrestha",114
136352,"i'd",156242,"shrestha",37
156236,"i’m",156242,"shrestha",347
141554,"ids",156242,"shrestha",161
156296,"incontact",156242,"shrestha",181
143414,"invision",156242,"shrestha",18
141183,"ios",156242,"shrestha",70
136388,"iphone",156242,"shrestha",7
151396,"jruby",156242,"shrestha",26
156269,"json",156242,"shrestha",1012
139786,"jul 27",156242,"shrestha",32
138336,"jul 28",156242,"shrestha",87
140572,"july 19",156242,"shrestha",8
146132,"july 27",156242,"shrestha",12
144195,"july 28",156242,"shrestha",66
143483,"june 1st",156242,"shrestha",291
139357,"june 21",156242,"shrestha",18
143712,"june 22",156242,"shrestha",22
156345,"justin mcdonald",156242,"shrestha",63
139809,"lamichhane",156242,"shrestha",16
136240,"let's",156242,"shrestha",16
136226,"linkedin",156242,"shrestha",14
136786,"linux",156242,"shrestha",37
156430,"lookup",156242,"shrestha",10
136304,"maharjan",156242,"shrestha",63
137862,"may 1st",156242,"shrestha",230
148510,"may 2nd",156242,"shrestha",391
156475,"mcdonald",156242,"shrestha",165
156429,"messed up",156242,"shrestha",8
156412,"monit",156242,"shrestha",10
156585,"nanpa",156242,"shrestha",20
152591,"nirajan",156242,"shrestha",88
137139,"nov",156242,"shrestha",147
137623,"oct",156242,"shrestha",73
142763,"oct 26",156242,"shrestha",8
141531,"october 11",156242,"shrestha",148
140699,"october 19",156242,"shrestha",144
156352,"paulus",156242,"shrestha",152
136879,"pokharel",156242,"shrestha",62
136821,"pokhrel",156242,"shrestha",75
142584,"popup",156242,"shrestha",6
156261,"postgres",156242,"shrestha",46
142180,"postgresql",156242,"shrestha",14
141149,"realtime",156242,"shrestha",28
156499,"reierson",156242,"shrestha",27
156258,"repo",156242,"shrestha",13
136086,"ror",156242,"shrestha",9
158793,"roshan",156242,"shrestha",263
156351,"rowell",156242,"shrestha",323
156594,"rtd",156242,"shrestha",6
151965,"runscope",156242,"shrestha",211
136275,"saroj",156242,"shrestha",124
156424,"schaumburg",156242,"shrestha",7
137085,"sean",156242,"shrestha",190
144485,"sep 2",156242,"shrestha",23
139474,"september 15",156242,"shrestha",32
143302,"september 29",156242,"shrestha",81
142871,"september 30",156242,"shrestha",167
153316,"sftp",156242,"shrestha",49
136566,"shapiro",156242,"shrestha",181
138439,"sharma",156242,"shrestha",40
156242,"shrestha",156242,"shrestha",502
136165,"sidekiq",156242,"shrestha",8
139346,"sms",156242,"shrestha",53
142865,"spf",156242,"shrestha",17
136809,"sql",156242,"shrestha",6
147395,"src",156242,"shrestha",9
136113,"ssh",156242,"shrestha",14
156833,"ssn",156242,"shrestha",7
158792,"starbuck",156242,"shrestha",3613
138498,"sushil",156242,"shrestha",70
156607,"synch",156242,"shrestha",51
156359,"tcpa",156242,"shrestha",78
142981,"the db",156242,"shrestha",8
142930,"timeout",156242,"shrestha",49
156577,"timeouts",156242,"shrestha",20
142995,"timezone",156242,"shrestha",17
146706,"twilio",156242,"shrestha",8
156335,"udell",156242,"shrestha",14
136276,"uploaded",156242,"shrestha",57
136213,"username",156242,"shrestha",12
156547,"utm source",156242,"shrestha",19
136394,"we'd",156242,"shrestha",25
156257,"webapp",156242,"shrestha",10
157228,"welcom",156242,"shrestha",13
156730,"westbrook",156242,"shrestha",7
156332,"westover",156242,"shrestha",19
137070,"100",136165,"sidekiq",6
156266,"1st",136165,"sidekiq",6
136389,"2016",136165,"sidekiq",79
141774,"2nd half",136165,"sidekiq",33
143082,"3.0",136165,"sidekiq",6
136151,"300",136165,"sidekiq",6
136114,"adding",136165,"sidekiq",6
156246,"aws",136165,"sidekiq",6
136207,"backend",136165,"sidekiq",8
151417,"bioinformatics",136165,"sidekiq",6
158334,"Bryan Starbuck",136165,"sidekiq",10
137778,"checking",136165,"sidekiq",6
156235,"cto",136165,"sidekiq",24
158262,"database",136165,"sidekiq",6
156301,"ddos attack",136165,"sidekiq",10
136257,"devkota",136165,"sidekiq",13
156243,"don’t",136165,"sidekiq",32
145452,"eng",136165,"sidekiq",34
158780,"firewall",136165,"sidekiq",20
142604,"hellosign",136165,"sidekiq",6
136091,"honeybadger",136165,"sidekiq",8
141183,"ios",136165,"sidekiq",7
156345,"justin mcdonald",136165,"sidekiq",22
136304,"maharjan",136165,"sidekiq",27
156475,"mcdonald",136165,"sidekiq",9
157344,"newrelic",136165,"sidekiq",8
142931,"nginx",136165,"sidekiq",7
152591,"nirajan",136165,"sidekiq",16
137139,"nov",136165,"sidekiq",28
141531,"october 11",136165,"sidekiq",6
156352,"paulus",136165,"sidekiq",6
136879,"pokharel",136165,"sidekiq",12
156499,"reierson",136165,"sidekiq",6
158793,"roshan",136165,"sidekiq",9
156351,"rowell",136165,"sidekiq",12
136275,"saroj",136165,"sidekiq",57
156242,"shrestha",136165,"sidekiq",8
136165,"sidekiq",136165,"sidekiq",13
136113,"ssh",136165,"sidekiq",6
158792,"starbuck",136165,"sidekiq",63
156250,"startup",136165,"sidekiq",6
138498,"sushil",136165,"sidekiq",18
156579,"uwo",136165,"sidekiq",6
136509,"1996",136173,"skype",6
136389,"2016",136173,"skype",108
156226,"2017",136173,"skype",131
140565,"248",136173,"skype",24
156425,"273",136173,"skype",6
140674,"535",136173,"skype",30
141264,"847",136173,"skype",6
156386,"andrew weiss",136173,"skype",67
152222,"aug 22",136173,"skype",7
139609,"aug 24",136173,"skype",21
141202,"aug 25",136173,"skype",85
139369,"august 25",136173,"skype",10
158334,"Bryan Starbuck",136173,"skype",21
156447,"bryon",136173,"skype",100
156375,"callback",136173,"skype",46
142939,"callbacks",136173,"skype",54
137202,"clicking",136173,"skype",6
136162,"css",136173,"skype",6
156235,"cto",136173,"skype",45
136324,"deployed",136173,"skype",6
137361,"dnc",136173,"skype",9
156243,"don’t",136173,"skype",8
156328,"etan",136173,"skype",23
136218,"feedback",136173,"skype",6
136119,"fyi",136173,"skype",7
140451,"gagan",136173,"skype",8
141296,"handoff",136173,"skype",6
136091,"honeybadger",136173,"skype",7
156811,"hyman",136173,"skype",6
156236,"i’m",136173,"skype",20
143147,"jira",136173,"skype",6
156430,"lookup",136173,"skype",7
136304,"maharjan",136173,"skype",41
156352,"paulus",136173,"skype",54
142180,"postgresql",136173,"skype",8
156351,"rowell",136173,"skype",28
156465,"sabath",136173,"skype",15
139147,"san francisco ca",136173,"skype",76
136275,"saroj",136173,"skype",115
156424,"schaumburg",136173,"skype",6
149935,"scoreboard",136173,"skype",18
136566,"shapiro",136173,"skype",8
136173,"skype",136173,"skype",42
156833,"ssn",136173,"skype",8
158792,"starbuck",136173,"skype",88
156359,"tcpa",136173,"skype",9
156448,"the callback",136173,"skype",13
142622,"timestamp",136173,"skype",7
156257,"webapp",136173,"skype",6
156266,"1st",139346,"sms",93
156226,"2017",139346,"sms",15
141774,"2nd half",139346,"sms",56
136435,"asap",139346,"sms",12
142874,"crm",139346,"sms",9
156830,"dec",139346,"sms",44
136257,"devkota",139346,"sms",30
142976,"dropdown",139346,"sms",6
145452,"eng",139346,"sms",158
158462,"entered",139346,"sms",10
156328,"etan",139346,"sms",56
156249,"feb",139346,"sms",68
150019,"ftp",139346,"sms",6
140451,"gagan",139346,"sms",31
142604,"hellosign",139346,"sms",16
151396,"jruby",139346,"sms",16
143483,"june 1st",139346,"sms",142
136226,"linkedin",139346,"sms",10
136304,"maharjan",139346,"sms",16
148510,"may 2nd",139346,"sms",28
156475,"mcdonald",139346,"sms",23
137139,"nov",139346,"sms",8
156352,"paulus",139346,"sms",7
136879,"pokharel",139346,"sms",6
136821,"pokhrel",139346,"sms",17
156351,"rowell",139346,"sms",14
136275,"saroj",139346,"sms",20
136566,"shapiro",139346,"sms",64
156242,"shrestha",139346,"sms",53
139346,"sms",139346,"sms",32
158792,"starbuck",139346,"sms",22
146706,"twilio",139346,"sms",23
136276,"uploaded",139346,"sms",19
156332,"westover",139346,"sms",9
136389,"2016",149151,"softphone",170
156226,"2017",149151,"softphone",8
138617,"303",149151,"softphone",8
137369,"350",149151,"softphone",8
137901,"400",149151,"softphone",7
136270,"520",149151,"softphone",7
156464,"6800",149151,"softphone",8
156463,"867",149151,"softphone",8
156462,"954",149151,"softphone",8
156466,"andrew goldberg",149151,"softphone",14
136241,"blog",149151,"softphone",8
158334,"Bryan Starbuck",149151,"softphone",8
149652,"caller id",149151,"softphone",7
156235,"cto",149151,"softphone",8
156439,"dialer",149151,"softphone",154
136218,"feedback",149151,"softphone",8
140374,"goldberg",149151,"softphone",8
156296,"incontact",149151,"softphone",85
141183,"ios",149151,"softphone",16
156467,"jason edwards",149151,"softphone",8
156345,"justin mcdonald",149151,"softphone",143
156468,"kicked out",149151,"softphone",8
140446,"nov 22",149151,"softphone",24
140447,"november 22",149151,"softphone",151
156352,"paulus",149151,"softphone",162
156351,"rowell",149151,"softphone",35
156465,"sabath",149151,"softphone",103
149151,"softphone",149151,"softphone",16
158792,"starbuck",149151,"softphone",51
142941,"voip",149151,"softphone",16
136394,"we'd",149151,"softphone",8
156226,"2017",156307,"sonus",8
136241,"blog",156307,"sonus",8
156309,"broadsoft",156307,"sonus",8
156296,"incontact",156307,"sonus",36
156311,"may 25th",156307,"sonus",6
150147,"sbc",156307,"sonus",8
156307,"sonus",156307,"sonus",8
156266,"1st",142865,"spf",82
156226,"2017",142865,"spf",9
141774,"2nd half",142865,"spf",72
142874,"crm",142865,"spf",20
156830,"dec",142865,"spf",118
157177,"dkim",142865,"spf",15
145452,"eng",142865,"spf",131
156328,"etan",142865,"spf",12
156249,"feb",142865,"spf",20
143414,"invision",142865,"spf",14
156345,"justin mcdonald",142865,"spf",7
156475,"mcdonald",142865,"spf",33
137139,"nov",142865,"spf",10
136566,"shapiro",142865,"spf",15
156242,"shrestha",142865,"spf",17
142865,"spf",142865,"spf",11
158792,"starbuck",142865,"spf",12
137975,"183",136809,"sql",36
156266,"1st",136809,"sql",79
136389,"2016",136809,"sql",26
156226,"2017",136809,"sql",28
141774,"2nd half",136809,"sql",77
158334,"Bryan Starbuck",136809,"sql",9
156235,"cto",136809,"sql",9
136257,"devkota",136809,"sql",28
145452,"eng",136809,"sql",121
156249,"feb",136809,"sql",140
156633,"hii",136809,"sql",10
156345,"justin mcdonald",136809,"sql",21
156430,"lookup",136809,"sql",19
156475,"mcdonald",136809,"sql",8
156352,"paulus",136809,"sql",26
156630,"referrer",136809,"sql",18
158793,"roshan",136809,"sql",13
156351,"rowell",136809,"sql",25
136275,"saroj",136809,"sql",6
145235,"security",136809,"sql",6
156242,"shrestha",136809,"sql",6
136809,"sql",136809,"sql",20
158792,"starbuck",136809,"sql",25
138498,"sushil",136809,"sql",24
156549,"utm campaign",136809,"sql",18
156550,"utm content",136809,"sql",18
156548,"utm medium",136809,"sql",18
156547,"utm source",136809,"sql",18
156551,"utm term",136809,"sql",18
136389,"2016",147395,"src",10
141774,"2nd half",147395,"src",20
156386,"andrew weiss",147395,"src",8
145452,"eng",147395,"src",32
137862,"may 1st",147395,"src",14
156242,"shrestha",147395,"src",9
147395,"src",147395,"src",8
158792,"starbuck",147395,"src",9
136389,"2016",136113,"ssh",63
141202,"aug 25",136113,"ssh",7
139610,"august 24",136113,"ssh",10
156246,"aws",136113,"ssh",22
151417,"bioinformatics",136113,"ssh",7
148696,"capistrano",136113,"ssh",16
156235,"cto",136113,"ssh",12
156301,"ddos attack",136113,"ssh",7
136324,"deployed",136113,"ssh",10
142185,"dns",136113,"ssh",7
156243,"don’t",136113,"ssh",30
158780,"firewall",136113,"ssh",15
140451,"gagan",136113,"ssh",12
151396,"jruby",136113,"ssh",10
156269,"json",136113,"ssh",21
156345,"justin mcdonald",136113,"ssh",11
136786,"linux",136113,"ssh",13
136304,"maharjan",136113,"ssh",8
158793,"roshan",136113,"ssh",8
156351,"rowell",136113,"ssh",6
136275,"saroj",136113,"ssh",19
156242,"shrestha",136113,"ssh",14
136165,"sidekiq",136113,"ssh",6
136113,"ssh",136113,"ssh",16
158792,"starbuck",136113,"ssh",30
138498,"sushil",136113,"ssh",15
156579,"uwo",136113,"ssh",7
156266,"1st",146927,"ssl",20
136389,"2016",146927,"ssl",84
144145,"6th ave",146927,"ssl",27
158334,"Bryan Starbuck",146927,"ssl",6
156235,"cto",146927,"ssl",39
145452,"eng",146927,"ssl",16
150019,"ftp",146927,"ssl",42
156236,"i’m",146927,"ssl",6
141183,"ios",146927,"ssl",7
143317,"may 17",146927,"ssl",30
138138,"may 18",146927,"ssl",6
143187,"redmond",146927,"ssl",6
156351,"rowell",146927,"ssl",48
153316,"sftp",146927,"ssl",6
146927,"ssl",146927,"ssl",10
156348,"st cloud mn",146927,"ssl",48
158792,"starbuck",146927,"ssl",78
140180,"sweeney",146927,"ssl",27
136276,"uploaded",146927,"ssl",19
143784,"user id",146927,"ssl",13
149376,"whitelist",146927,"ssl",6
136685,"175",156833,"ssn",8
136509,"1996",156833,"ssn",12
136389,"2016",156833,"ssn",48
156226,"2017",156833,"ssn",91
140565,"248",156833,"ssn",15
156425,"273",156833,"ssn",12
141774,"2nd half",156833,"ssn",56
140674,"535",156833,"ssn",15
144145,"6th ave",156833,"ssn",12
141264,"847",156833,"ssn",12
137553,"april 1st",156833,"ssn",15
158334,"Bryan Starbuck",156833,"ssn",6
156447,"bryon",156833,"ssn",35
136228,"config",156833,"ssn",20
136162,"css",156833,"ssn",12
158262,"database",156833,"ssn",13
136257,"devkota",156833,"ssn",9
156622,"dob",156833,"ssn",16
156243,"don’t",156833,"ssn",10
142976,"dropdown",156833,"ssn",8
145452,"eng",156833,"ssn",76
156328,"etan",156833,"ssn",39
141296,"handoff",156833,"ssn",12
136181,"having",156833,"ssn",12
156811,"hyman",156833,"ssn",12
156236,"i’m",156833,"ssn",9
156269,"json",156833,"ssn",26
156345,"justin mcdonald",156833,"ssn",6
136304,"maharjan",156833,"ssn",18
148510,"may 2nd",156833,"ssn",13
140508,"october 26",156833,"ssn",8
156352,"paulus",156833,"ssn",32
156351,"rowell",156833,"ssn",57
139147,"san francisco ca",156833,"ssn",35
136275,"saroj",156833,"ssn",38
156424,"schaumburg",156833,"ssn",12
136566,"shapiro",156833,"ssn",15
156242,"shrestha",156833,"ssn",7
136173,"skype",156833,"ssn",8
156833,"ssn",156833,"ssn",20
156348,"st cloud mn",156833,"ssn",18
158792,"starbuck",156833,"ssn",15
140180,"sweeney",156833,"ssn",24
136389,"2016",156348,"st cloud mn",509
156226,"2017",156348,"st cloud mn",18
144145,"6th ave",156348,"st cloud mn",207
137098,"anymore",156348,"st cloud mn",20
158334,"Bryan Starbuck",156348,"st cloud mn",38
156235,"cto",156348,"st cloud mn",167
